contig	start	end	comparison	fraction_GC	SubstitutionsPerSite	type	mu1	mu2	m3
chr5:44812670-52962051	80000	90000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.376	0.06407744828	Macaque_h2	2.52273418425197e-08	3.63222439429242e-08	3.11699584453868e-08
chr5:44812670-52962051	6750000	6760000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.3365	0.05576621762	Macaque_h2	2.19552037874016e-08	3.16110303162627e-08	2.37870775159113e-08
chr5:44812670-52962051	470000	480000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.32525	0.06490019672	Macaque_h2	2.55512585511811e-08	3.67886181563722e-08	2.75973094462386e-08
chr5:44812670-52962051	7610000	7620000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.337	0.07238103928	Macaque_h2	2.84964721574803e-08	4.10291270351837e-08	3.23146757848821e-08
chr5:44812670-52962051	710000	720000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.338	0.05808323916	Macaque_h2	2.2867416992126e-08	3.29244318928851e-08	2.53661128367467e-08
chr5:44812670-52962051	400000	410000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.381	0.1407586193	Macaque_h2	5.54167792519685e-08	7.97888967885066e-08	6.08264990848935e-08
chr5:44812670-52962051	1230000	1240000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.405	0.0783803699	Macaque_h2	3.08584133464567e-08	4.44298422028929e-08	3.83478974309012e-08
chr5:44812670-52962051	6910000	6920000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.368	0.065302862	Macaque_h2	2.57097881889764e-08	3.70168686082877e-08	3.46463381233695e-08
chr5:44812670-52962051	7420000	7430000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.366	0.06740570804	Macaque_h2	2.65376803307087e-08	3.82088649953088e-08	3.84293745929649e-08
chr5:44812670-52962051	660000	670000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.379	0.0836457216	Macaque_h2	3.29313864566929e-08	4.74145020797498e-08	4.06463655639517e-08
chr5:44812670-52962051	3010000	3020000	ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1	0.391	0.05658478188	Macaque_h2	2.22774731811024e-08	3.20750327310399e-08	2.52978572669787e-08
chr5:44812670-52962051	840000	850000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.349	0.06352576037	Macaque_h2	2.50101418779528e-08	3.60095201471853e-08	2.85313027889247e-08
chr5:44812670-52962051	6830000	6840000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.343	0.06129139851	Macaque_h2	2.41304718543307e-08	3.47429741358483e-08	2.60703434606476e-08
chr5:44812670-52962051	3380000	3390000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1	0.3905	0.08172797733	Macaque_h2	3.21763690275591e-08	4.63274304646208e-08	4.60953301452459e-08
chr5:44812670-52962051	2840000	2850000	ag07107_mmu_cen5_h2v1-chm1_cen5v2	0.392	0.04827903642	Macaque_h2	1.90074946535433e-08	2.73669283850665e-08	2.07412216895749e-08
chr5:44812670-52962051	2340000	2350000	ag07107_mmu_cen5_h2v1-chm1_cen5v2	0.393	0.05540079781	Macaque_h2	2.18113377204724e-08	3.14038924255278e-08	2.78015541847e-08
chr5:44812670-52962051	270000	280000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.368	0.06241375469	Macaque_h2	2.45723443661417e-08	3.5379180727326e-08	3.50089421634136e-08
chr5:44812670-52962051	7020000	7030000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.37	0.07461326869	Macaque_h2	2.93753026338583e-08	4.22944642691556e-08	3.08525140394157e-08
chr5:44812670-52962051	570000	580000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.361	0.06172984445	Macaque_h2	2.43030883661417e-08	3.49915068227131e-08	2.69565847658843e-08
chr5:44812670-52962051	4320000	4330000	ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1	0.393	0.05221591707	Macaque_h2	2.05574476653543e-08	2.95985456417123e-08	2.47837075179279e-08
chr5:44812670-52962051	7310000	7320000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.412	0.1071157951	Macaque_h2	4.21715728740157e-08	6.0718492140344e-08	6.06225537688915e-08
chr5:44812670-52962051	6740000	6750000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.362	0.06058317912	Macaque_h2	2.38516453228346e-08	3.43415206114152e-08	3.3149032139754e-08
chr5:44812670-52962051	7100000	7110000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.373	0.0614432477	Macaque_h2	2.4190255e-08	3.48290497126661e-08	2.57394085727168e-08
chr5:44812670-52962051	7170000	7180000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.356	0.05996545387	Macaque_h2	2.36084464055118e-08	3.39913636088741e-08	2.61352822758176e-08
chr5:44812670-52962051	2430000	2440000	ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.393	0.05100623221	Macaque_h2	2.00811937834646e-08	2.89128368664973e-08	2.49909267016661e-08
chr5:44812670-52962051	1130000	1140000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.39925	0.05561284861	Macaque_h2	2.18948222874016e-08	3.15240932308444e-08	2.41228267323853e-08
chr5:44812670-52962051	530000	540000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.349	0.06382977063	Macaque_h2	2.51298309566929e-08	3.61818480897185e-08	3.17993897416427e-08
chr5:44812670-52962051	7130000	7140000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.376	0.06814153781	Macaque_h2	2.68273770905512e-08	3.86259694388194e-08	3.75077895757874e-08
chr5:44812670-52962051	3600000	3610000	ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.392	0.07472125442	Macaque_h2	2.94178167007874e-08	4.23556758831118e-08	3.32066158755238e-08
chr5:44812670-52962051	6630000	6640000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.368	0.07056592879	Macaque_h2	2.77818617283465e-08	4.00002332859656e-08	3.248813551747e-08
chr5:44812670-52962051	7600000	7610000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.334	0.06653742634	Macaque_h2	2.61958371417323e-08	3.77166802943706e-08	3.28847140132236e-08
chr5:44812670-52962051	180000	190000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.335	0.06520380688	Macaque_h2	2.56707901102362e-08	3.69607193025801e-08	3.21978022957818e-08
chr5:44812670-52962051	6980000	6990000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.36025	0.05598459147	Macaque_h2	2.20411777440945e-08	3.17348153367865e-08	2.5983743906308e-08
chr5:44812670-52962051	2810000	2820000	ag07107_mmu_cen5_h2v1-chm1_cen5v2	0.393	0.01476482042	Macaque_h2	5.81292142519685e-09	8.36942517943706e-09	7.63188415529034e-09
chr5:44812670-52962051	6480000	6490000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.38325	0.06933266731	Macaque_h2	2.72963257125984e-08	3.93011601249023e-08	3.30591847447626e-08
chr5:44812670-52962051	510000	520000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.365	0.06913932663	Macaque_h2	2.72202073346457e-08	3.91915651342846e-08	2.9853066063273e-08
chr5:44812670-52962051	160000	170000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.364	0.06630942308	Macaque_h2	2.61060720787402e-08	3.75874368514464e-08	3.45581535966313e-08
chr5:44812670-52962051	320000	330000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.37025	0.06884030747	Macaque_h2	2.71024832559055e-08	3.90220663922987e-08	3.97939762797059e-08
chr5:44812670-52962051	250000	260000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.36625	0.05533440886	Macaque_h2	2.17852003385827e-08	3.13662599089132e-08	2.78058099371989e-08
chr5:44812670-52962051	7190000	7200000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.335	0.06118793509	Macaque_h2	2.40897382244094e-08	3.46843259892494e-08	3.453507676346e-08
chr5:44812670-52962051	720000	730000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.342	0.06207180491	Macaque_h2	2.44377184685039e-08	3.51853468019937e-08	3.46827547935262e-08
chr5:44812670-52962051	2860000	2870000	ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1	0.392	0.04212127443	Macaque_h2	1.65831789094488e-08	2.38764065377248e-08	2.17041179268095e-08
chr5:44812670-52962051	4590000	4600000	ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1	0.393	0.03218791728	Macaque_h2	1.26724083779528e-08	1.82456919687256e-08	1.39424520083076e-08
chr5:44812670-52962051	3360000	3370000	ag07107_mmu_cen5_h2v1-chm1_cen5v2	0.392	0.07172239519	Macaque_h2	2.82371634606299e-08	4.06557752249804e-08	3.48149593453718e-08
chr5:44812670-52962051	6700000	6710000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.354	0.05926526383	Macaque_h2	2.33327810354331e-08	3.3594461514269e-08	2.99316229652811e-08
chr5:44812670-52962051	7410000	7420000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.364	0.06130134427	Macaque_h2	2.4134387507874e-08	3.47486118809617e-08	3.08010149194362e-08
chr5:44812670-52962051	5720000	5730000	ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1	0.386	0.0581965775	Macaque_h2	2.29120383858268e-08	3.2988677629007e-08	2.82890560870016e-08
chr5:44812670-52962051	6800000	6810000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.344	0.0587154903	Macaque_h2	2.31163347637795e-08	3.32828228831118e-08	2.64585994677048e-08
chr5:44812670-52962051	550000	560000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.399	0.07249104934	Macaque_h2	2.85397832047244e-08	4.10914861387803e-08	3.98589595331267e-08
chr5:44812670-52962051	340000	350000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.36075	0.06776400191	Macaque_h2	2.66787409094488e-08	3.8411963553362e-08	3.42249551650301e-08
chr5:44812670-52962051	7510000	7520000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.36	0.06422751661	Macaque_h2	2.52864238622047e-08	3.64073100408522e-08	3.5566498798883e-08
chr5:44812670-52962051	7040000	7050000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.335	0.05365318098	Macaque_h2	2.11232995984252e-08	3.04132573967944e-08	2.81570413382073e-08
chr5:44812670-52962051	4500000	4510000	ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1	0.393	0.06888901166	Macaque_h2	2.71216581338583e-08	3.90496743186083e-08	3.32103039723021e-08
chr5:44812670-52962051	210000	220000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.343	0.05910883864	Macaque_h2	2.32711963149606e-08	3.35057920359656e-08	2.84386300205757e-08
chr5:44812670-52962051	4000000	4010000	ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1	0.388	0.09307777724	Macaque_h2	3.66447941889764e-08	5.27610543385457e-08	4.29309368713221e-08
chr5:44812670-52962051	6400000	6410000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.34	0.05283015507	Macaque_h2	2.07992736496063e-08	2.99467258997263e-08	2.34860815017848e-08
chr5:44812670-52962051	6510000	6520000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.358	0.06654006509	Macaque_h2	2.6196876019685e-08	3.77181760674355e-08	2.89763537061903e-08
chr5:44812670-52962051	4060000	4070000	ag07107_mmu_cen5_h2v1-chm1_cen5v2	0.392	0.01088089673	Macaque_h2	4.28381761023622e-09	6.16782652795153e-09	6.14518590765328e-09
chr5:44812670-52962051	6690000	6700000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.394	0.06038977502	Macaque_h2	2.3775501976378e-08	3.42318896712275e-08	2.99454798968891e-08
chr5:44812670-52962051	1070000	1080000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.33675	0.06463506429	Macaque_h2	2.54468757047244e-08	3.66383280768178e-08	2.74125009927978e-08
chr5:44812670-52962051	6350000	6360000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.353	0.07962389538	Macaque_h2	3.13479903070866e-08	4.51347335031274e-08	3.70109401122595e-08
chr5:44812670-52962051	960000	970000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.34475	0.090545394	Macaque_h2	3.56477929133858e-08	5.13255751759187e-08	5.23536236857048e-08
chr5:44812670-52962051	240000	250000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.36	0.06795626152	Macaque_h2	2.67544336692913e-08	3.85209457404222e-08	3.30090982913138e-08
chr5:44812670-52962051	7200000	7210000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.35	0.06566075133	Macaque_h2	2.58506895e-08	3.72197378532056e-08	3.19032485855285e-08
chr5:44812670-52962051	6870000	6880000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.37375	0.06771290385	Macaque_h2	2.66586235629921e-08	3.83829986639953e-08	3.90518540660364e-08
chr5:44812670-52962051	1900000	1910000	ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.396	0.03078809432	Macaque_h2	1.2121296976378e-08	1.74522035824863e-08	1.69485201072894e-08
chr5:44812670-52962051	50000	60000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.346	0.06277579356	Macaque_h2	2.47148793543307e-08	3.55844021352619e-08	3.60068180791939e-08
chr5:44812670-52962051	6790000	6800000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.344	0.05959766619	Macaque_h2	2.34636481062992e-08	3.37828834931587e-08	3.04475279807405e-08
chr5:44812670-52962051	260000	270000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.363	0.06080474589	Macaque_h2	2.39388763346457e-08	3.44671155357701e-08	3.2661134765348e-08
chr5:44812670-52962051	100000	110000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.399	0.06800626487	Macaque_h2	2.67741200275591e-08	3.85492900944097e-08	3.51495301194557e-08
chr5:44812670-52962051	700000	710000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.37675	0.05091737202	Macaque_h2	2.00462094566929e-08	2.88624665476935e-08	2.142120600062e-08
chr5:44812670-52962051	4110000	4120000	ag07107_mmu_cen5_h2v1-chm1_cen5v2	0.395	9.664414963e-05	Macaque_h2	3.80488778070866e-11	5.47826493211493e-11	5.26773072021731e-11
chr5:44812670-52962051	7530000	7540000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.333	0.05971339904	Macaque_h2	2.35092122204724e-08	3.38484865551212e-08	3.37352229602975e-08
chr5:44812670-52962051	7450000	7460000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.349	0.05608067945	Macaque_h2	2.20790076574803e-08	3.1789282721853e-08	2.87229676280839e-08
chr5:44812670-52962051	30000	40000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5	0.375	0.06297552994	Macaque_h2	2.47935157244094e-08	3.5697622522674e-08	3.48310604665187e-08
chr5:44812670-52962051	670000	680000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.398	0.07450274677	Macaque_h2	2.93317900669291e-08	4.22318150181783e-08	4.19484487545046e-08
chr5:44812670-52962051	2400000	2410000	ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1	0.393	0.04947991568	Macaque_h2	1.94802817637795e-08	2.80476457138389e-08	2.05339224935875e-08
chr5:44812670-52962051	6390000	6400000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.381	0.09721161857	Macaque_h2	3.82722907755906e-08	5.51043185795543e-08	5.39117482168796e-08
chr5:44812670-52962051	7380000	7390000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.425	0.05847374003	Macaque_h2	2.3021157492126e-08	3.31457869599296e-08	3.14403955116114e-08
chr5:44812670-52962051	2790000	2800000	ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1	0.393	0.07300139724	Macaque_h2	2.87407075748032e-08	4.13807763870211e-08	3.44090237161487e-08
chr5:44812670-52962051	620000	630000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.37225	0.1337831162	Macaque_h2	5.26705181889764e-08	7.58348391282252e-08	7.68082584167021e-08
chr5:44812670-52962051	1200000	1210000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.374	0.1011391649	Macaque_h2	3.98185688582677e-08	5.7330644685301e-08	4.39737749822988e-08
chr5:44812670-52962051	820000	830000	ag07107_mmu_cen5_h2v1-chm1_cen5v2,ag07107_mmu_cen5_h2v1-chr5,ag07107_mmu_cen5_h2v1-hg00733_cen5_h1v1,ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.339	0.06044767749	Macaque_h2	2.37982982244094e-08	3.42647116342846e-08	2.75835027855924e-08
chr5:44812670-52962051	4080000	4090000	ag07107_mmu_cen5_h2v1-hg00733_cen5_h2v1	0.391	0.08102369038	Macaque_h2	3.18990907007874e-08	4.59282060402658e-08	3.55371628525148e-08
