contig	start	end	comparison	fraction_GC	SubstitutionsPerSite	type	mu1
chr21:8962852-13306301	3030000	3040000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.4286666667	0.009569878369	HG00733h1	2.39246959225e-07
chr21:8962852-13306301	2110000	2120000	hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.39	0.004731068094	HG00733h1	1.1827670235e-07
chr21:8962852-13306301	4230000	4240000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.4193333333	0.001200584753	HG00733h1	3.0014618825e-08
chr21:8962852-13306301	390000	400000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.398	0.0005018306864	HG00733h1	1.254576716e-08
chr21:8962852-13306301	3520000	3530000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.352	0.0007346279371	HG00733h1	1.83656984275e-08
chr21:8962852-13306301	710000	720000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.308	0	HG00733h1	0
chr21:8962852-13306301	650000	660000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.348	3.333591255e-05	HG00733h1	8.3339781375e-10
chr21:8962852-13306301	4210000	4220000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.342	0.0006007395389	HG00733h1	1.50184884725e-08
chr21:8962852-13306301	3000000	3010000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.375	0.0006010756128	HG00733h1	1.502689032e-08
chr21:8962852-13306301	3810000	3820000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.363	0.0003675359675	HG00733h1	9.1883991875e-09
chr21:8962852-13306301	2020000	2030000	hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.388	0.003972245197	HG00733h1	9.9306129925e-08
chr21:8962852-13306301	3200000	3210000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.434	0.001201866318	HG00733h1	3.004665795e-08
chr21:8962852-13306301	2260000	2270000	hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.3875	0.004224630304	HG00733h1	1.056157576e-07
chr21:8962852-13306301	1610000	1620000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.387	0.0007346013324	HG00733h1	1.836503331e-08
chr21:8962852-13306301	2030000	2040000	hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.3885	0.004377953039	HG00733h1	1.09448825975e-07
chr21:8962852-13306301	820000	830000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.3536666667	0.0008711323735	HG00733h1	2.17783093375e-08
chr21:8962852-13306301	2600000	2610000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.368	0.0003001228027	HG00733h1	7.5030700675e-09
chr21:8962852-13306301	1370000	1380000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.362	0.00184052881	HG00733h1	4.601322025e-08
chr21:8962852-13306301	2120000	2130000	hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.389	0.004528437475	HG00733h1	1.13210936875e-07
chr21:8962852-13306301	2710000	2720000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.351	0.0005349966698	HG00733h1	1.3374916745e-08
chr21:8962852-13306301	360000	370000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.392	0.00224898029	HG00733h1	5.622450725e-08
chr21:8962852-13306301	2950000	2960000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.353	0.0007343790321	HG00733h1	1.83594758025e-08
chr21:8962852-13306301	970000	980000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.372	0.001575426524	HG00733h1	3.93856631e-08
chr21:8962852-13306301	3310000	3320000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.429	0.003119138792	HG00733h1	7.79784698e-08
chr21:8962852-13306301	2900000	2910000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.426	0.0003671294643	HG00733h1	9.1782366075e-09
chr21:8962852-13306301	2170000	2180000	hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.389	0.004087011313	HG00733h1	1.02175282825e-07
chr21:8962852-13306301	270000	280000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.4123333333	0.002074921845	HG00733h1	5.1873046125e-08
chr21:8962852-13306301	1550000	1560000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.384	0.0009355517431	HG00733h1	2.33887935775e-08
chr21:8962852-13306301	1740000	1750000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.416	0.003400353737	HG00733h1	8.5008843425e-08
chr21:8962852-13306301	120000	130000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.3223333333	0.0008013343086	HG00733h1	2.0033357715e-08
chr21:8962852-13306301	1820000	1830000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.449	0.0001000198491	HG00733h1	2.5004962275e-09
chr21:8962852-13306301	2770000	2780000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.336	0.0005354901824	HG00733h1	1.338725456e-08
chr21:8962852-13306301	3730000	3740000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.362	0.0002340200612	HG00733h1	5.85050153e-09
chr21:8962852-13306301	4000000	4010000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.367	0.0007671851765	HG00733h1	1.91796294125e-08
chr21:8962852-13306301	3290000	3300000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.3783333333	0.001803356715	HG00733h1	4.5083917875e-08
chr21:8962852-13306301	240000	250000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.389	0.002639622878	HG00733h1	6.599057195e-08
chr21:8962852-13306301	2960000	2970000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.3343333333	0.000533851584	HG00733h1	1.33462896e-08
chr21:8962852-13306301	3660000	3670000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.369	0.001001303088	HG00733h1	2.50325772e-08
chr21:8962852-13306301	1040000	1050000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.361	0.002151611447	HG00733h1	5.3790286175e-08
chr21:8962852-13306301	3540000	3550000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.3443333333	0.002352736397	HG00733h1	5.8818409925e-08
chr21:8962852-13306301	2580000	2590000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.356	0.0002334215533	HG00733h1	5.8355388325e-09
chr21:8962852-13306301	2750000	2760000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.475	0.001270328001	HG00733h1	3.1758200025e-08
chr21:8962852-13306301	130000	140000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.435	0.00253863077	HG00733h1	6.346576925e-08
chr21:8962852-13306301	730000	740000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.321	0	HG00733h1	0
chr21:8962852-13306301	3720000	3730000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.354	3.334104889e-05	HG00733h1	8.3352622225e-10
chr21:8962852-13306301	670000	680000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.342	6.668304042e-05	HG00733h1	1.6670760105e-09
chr21:8962852-13306301	350000	360000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.444	0.00264098515	HG00733h1	6.602462875e-08
chr21:8962852-13306301	3650000	3660000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.3886666667	0.001437124173	HG00733h1	3.5928104325e-08
chr21:8962852-13306301	3410000	3420000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.411	0.0007339899003	HG00733h1	1.83497475075e-08
chr21:8962852-13306301	1340000	1350000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.4146666667	0.002397208683	HG00733h1	5.9930217075e-08
chr21:8962852-13306301	3450000	3460000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.558	0.001202037691	HG00733h1	3.0050942275e-08
chr21:8962852-13306301	1760000	1770000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.497	0.0002004933837	HG00733h1	5.0123345925e-09
chr21:8962852-13306301	3140000	3150000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.456	0.0004335917877	HG00733h1	1.08397946925e-08
chr21:8962852-13306301	1780000	1790000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.486	0.0005707766396	HG00733h1	1.426941599e-08
chr21:8962852-13306301	3160000	3170000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.38	0.001706630135	HG00733h1	4.2665753375e-08
chr21:8962852-13306301	2930000	2940000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.3323333333	0.0006676066578	HG00733h1	1.6690166445e-08
chr21:8962852-13306301	2180000	2190000	hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.389	0.004579855574	HG00733h1	1.1449638935e-07
chr21:8962852-13306301	1680000	1690000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.344	0.0002669287289	HG00733h1	6.6732182225e-09
chr21:8962852-13306301	940000	950000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.3886666667	0.001165238809	HG00733h1	2.9130970225e-08
chr21:8962852-13306301	3990000	4000000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.376	0.0008343195574	HG00733h1	2.0857988935e-08
chr21:8962852-13306301	3080000	3090000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.417	0.0007341298283	HG00733h1	1.83532457075e-08
chr21:8962852-13306301	910000	920000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.3833333333	0.01200028462	HG00733h1	3.000071155e-07
chr21:8962852-13306301	3150000	3160000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.38	0.0005336932775	HG00733h1	1.33423319375e-08
chr21:8962852-13306301	4050000	4060000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.347	0.0007342142545	HG00733h1	1.83553563625e-08
chr21:8962852-13306301	290000	300000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.436	0.001703360095	HG00733h1	4.2584002375e-08
chr21:8962852-13306301	4010000	4020000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.392	0.000200091194	HG00733h1	5.00227985e-09
chr21:8962852-13306301	3010000	3020000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.3506666667	0.001374127971	HG00733h1	3.4353199275e-08
chr21:8962852-13306301	1350000	1360000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.357	0.002142572491	HG00733h1	5.3564312275e-08
chr21:8962852-13306301	320000	330000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.399	0.002562522503	HG00733h1	6.4063062575e-08
chr21:8962852-13306301	4290000	4300000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.3836666667	0.0008070140488	HG00733h1	2.017535122e-08
chr21:8962852-13306301	1800000	1810000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.384	0.0002334431434	HG00733h1	5.836078585e-09
chr21:8962852-13306301	250000	260000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.367	0.001471644476	HG00733h1	3.67911119e-08
chr21:8962852-13306301	2350000	2360000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.375	6.668039636e-05	HG00733h1	1.667009909e-09
chr21:8962852-13306301	3050000	3060000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.3456666667	0.001370357586	HG00733h1	3.425893965e-08
chr21:8962852-13306301	3500000	3510000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.3706666667	0.001101417209	HG00733h1	2.7535430225e-08
chr21:8962852-13306301	2420000	2430000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.34	0	HG00733h1	0
chr21:8962852-13306301	1430000	1440000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.435	0.002137912369	HG00733h1	5.3447809225e-08
chr21:8962852-13306301	3400000	3410000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.4303333333	0.0007006838201	HG00733h1	1.75170955025e-08
chr21:8962852-13306301	1620000	1630000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.4206666667	0.0007906903761	HG00733h1	1.97672594025e-08
chr21:8962852-13306301	2010000	2020000	hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.388	0.004174353281	HG00733h1	1.04358832025e-07
chr21:8962852-13306301	3470000	3480000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.4543333333	0.003027921427	HG00733h1	7.5698035675e-08
chr21:8962852-13306301	3250000	3260000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.466	0.002908409596	HG00733h1	7.27102399e-08
chr21:8962852-13306301	1600000	1610000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.3686666667	0.00103564072	HG00733h1	2.5891018e-08
chr21:8962852-13306301	1630000	1640000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.3646666667	0.001136515797	HG00733h1	2.8412894925e-08
chr21:8962852-13306301	1570000	1580000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.38	0.001036118958	HG00733h1	2.590297395e-08
chr21:8962852-13306301	40000	50000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.4283333333	0.001681054838	HG00733h1	4.202637095e-08
chr21:8962852-13306301	2390000	2400000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.384	0.0001333537295	HG00733h1	3.3338432375e-09
chr21:8962852-13306301	1360000	1370000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.358	0.002162297002	HG00733h1	5.405742505e-08
chr21:8962852-13306301	1140000	1150000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.359	0.002249419389	HG00733h1	5.6235484725e-08
chr21:8962852-13306301	2450000	2460000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.389	6.667175917e-05	HG00733h1	1.66679397925e-09
chr21:8962852-13306301	1530000	1540000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.391	0.001505269327	HG00733h1	3.7631733175e-08
chr21:8962852-13306301	2280000	2290000	hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.3885	0.003214809464	HG00733h1	8.03702366e-08
chr21:8962852-13306301	3060000	3070000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.475	0.001035459126	HG00733h1	2.588647815e-08
chr21:8962852-13306301	720000	730000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.334	0.0001333620904	HG00733h1	3.33405226e-09
chr21:8962852-13306301	1560000	1570000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.416	0.0007345749682	HG00733h1	1.8364374205e-08
chr21:8962852-13306301	3100000	3110000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.456	0.0002000557662	HG00733h1	5.001394155e-09
chr21:8962852-13306301	2140000	2150000	hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.389	0.00447873563	HG00733h1	1.1196839075e-07
chr21:8962852-13306301	3280000	3290000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.484	0.002170681108	HG00733h1	5.42670277e-08
chr21:8962852-13306301	1790000	1800000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.4356666667	0.000567608178	HG00733h1	1.419020445e-08
chr21:8962852-13306301	2510000	2520000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.423	0.0002667487119	HG00733h1	6.6687177975e-09
chr21:8962852-13306301	1180000	1190000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.39	0.003118725853	HG00733h1	7.7968146325e-08
chr21:8962852-13306301	3230000	3240000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.502	0.0009349047755	HG00733h1	2.33726193875e-08
chr21:8962852-13306301	3870000	3880000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.38	0.0003337214825	HG00733h1	8.3430370625e-09
chr21:8962852-13306301	1720000	1730000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.3663333333	0.005469127537	HG00733h1	1.36728188425e-07
chr21:8962852-13306301	1130000	1140000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.3633333333	0.001807265412	HG00733h1	4.51816353e-08
chr21:8962852-13306301	2150000	2160000	hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.3875	0.004023881826	HG00733h1	1.0059704565e-07
chr21:8962852-13306301	2570000	2580000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.383	6.667633732e-05	HG00733h1	1.666908433e-09
chr21:8962852-13306301	2320000	2330000	hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.386	0.002106109889	HG00733h1	5.2652747225e-08
chr21:8962852-13306301	1060000	1070000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.3713333333	0.00322655388	HG00733h1	8.0663847e-08
chr21:8962852-13306301	3390000	3400000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.591	0.002605428694	HG00733h1	6.513571735e-08
chr21:8962852-13306301	3750000	3760000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.359	0.0003002915113	HG00733h1	7.5072877825e-09
chr21:8962852-13306301	3790000	3800000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.4	0.0007349471345	HG00733h1	1.83736783625e-08
chr21:8962852-13306301	660000	670000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.307	6.66978409e-05	HG00733h1	1.6674460225e-09
chr21:8962852-13306301	1120000	1130000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.364	0.001271126676	HG00733h1	3.17781669e-08
chr21:8962852-13306301	680000	690000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.323	0.0002000941822	HG00733h1	5.002354555e-09
chr21:8962852-13306301	280000	290000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.42	0.003011491475	HG00733h1	7.5287286875e-08
chr21:8962852-13306301	3860000	3870000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.367	0.001278299361	HG00733h1	3.1957484025e-08
chr21:8962852-13306301	2630000	2640000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.3803333333	0.0009025309795	HG00733h1	2.25632744875e-08
chr21:8962852-13306301	4150000	4160000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.389	0.001837263417	HG00733h1	4.5931585425e-08
chr21:8962852-13306301	340000	350000	hg00733_cen21_h1v1-chm1_cen21v5,hg00733_cen21_h1v1-chr21,hg00733_cen21_h1v1-hg00733_cen21_h2v1	0.4426666667	0.004762747045	HG00733h1	1.19068676125e-07
